account_id,signup_date,channel,region,is_holdout,signup_method
acct_0931,2026-08-30,organic_direct,US-East,False,email
acct_0932,2026-09-09,paid_social,EU-Central,False,github_oauth
acct_0933,2026-07-07,community_events,LATAM,False,email
acct_0934,2026-08-29,developer_sponsorship,LATAM,False,email
acct_0935,2026-07-14,community_events,LATAM,False,email
acct_0936,2026-07-10,developer_sponsorship,LATAM,False,email
acct_0937,2026-07-27,organic_direct,EU-Central,False,email
acct_0938,2026-07-05,paid_search,US-West,False,github_oauth
acct_0939,2026-06-30,paid_social,LATAM,False,email
acct_0940,2026-08-27,organic_direct,US-East,False,github_oauth
acct_0941,2026-06-29,paid_social,APAC-SG,False,email
acct_0942,2026-06-29,paid_search,EU-Central,False,github_oauth
acct_0943,2026-09-03,paid_search,APAC-SG,False,email
acct_0944,2026-09-04,organic_direct,EU-Central,False,github_oauth
acct_0945,2026-07-10,community_events,APAC-SG,True,email
acct_0946,2026-07-12,paid_search,LATAM,False,github_oauth
acct_0947,2026-09-04,paid_social,US-East,False,github_oauth
acct_0948,2026-07-08,paid_search,EU-Central,False,email
acct_0949,2026-09-11,community_events,APAC-SG,False,github_oauth
acct_0950,2026-06-26,paid_search,LATAM,False,email
acct_0951,2026-08-01,developer_sponsorship,US-West,False,github_oauth
acct_0952,2026-08-15,community_events,LATAM,True,github_oauth
acct_0953,2026-08-09,organic_direct,US-East,False,email
acct_0954,2026-07-31,paid_search,LATAM,False,email
acct_0955,2026-09-14,community_events,APAC-SG,False,github_oauth
acct_0956,2026-07-31,community_events,APAC-SG,False,github_oauth
acct_0957,2026-08-18,paid_search,EU-Central,True,github_oauth
acct_0958,2026-09-12,paid_social,EU-Central,False,email
acct_0959,2026-08-23,organic_direct,US-East,False,email
acct_0960,2026-07-19,developer_sponsorship,US-East,False,email
acct_0961,2026-06-27,organic_direct,US-West,False,email
acct_0962,2026-07-15,organic_direct,EU-Central,False,github_oauth
acct_0963,2026-08-20,paid_social,US-West,False,email
acct_0964,2026-07-14,paid_social,US-West,False,email
acct_0965,2026-07-07,paid_search,US-East,False,email
acct_0966,2026-09-04,paid_search,LATAM,False,email
acct_0967,2026-08-04,organic_direct,EU-Central,False,email
acct_0968,2026-08-19,paid_social,LATAM,False,github_oauth
acct_0969,2026-08-30,paid_social,US-East,False,email
acct_0970,2026-08-18,organic_direct,US-East,False,email
acct_0971,2026-09-13,paid_social,APAC-SG,False,email
acct_0972,2026-07-28,paid_search,US-East,False,email
acct_0973,2026-08-31,paid_search,EU-Central,False,email
acct_0974,2026-07-11,organic_direct,EU-Central,False,email
acct_0975,2026-09-04,developer_sponsorship,EU-Central,False,email
acct_0976,2026-07-14,community_events,EU-Central,False,email
acct_0977,2026-07-23,community_events,US-West,False,github_oauth
acct_0978,2026-06-30,developer_sponsorship,US-West,False,email
acct_0979,2026-07-13,paid_social,US-West,False,github_oauth
acct_0980,2026-07-10,community_events,APAC-SG,False,email
acct_0981,2026-08-19,developer_sponsorship,EU-Central,False,github_oauth
acct_0982,2026-08-07,paid_search,US-West,True,email
acct_0983,2026-08-17,paid_search,APAC-SG,False,email
acct_0984,2026-08-03,developer_sponsorship,LATAM,False,email
acct_0985,2026-08-01,paid_search,APAC-SG,False,github_oauth
acct_0986,2026-08-30,organic_direct,LATAM,False,email
acct_0987,2026-08-02,developer_sponsorship,LATAM,False,email
acct_0988,2026-06-28,community_events,LATAM,False,github_oauth
acct_0989,2026-07-09,developer_sponsorship,APAC-SG,False,email
acct_0990,2026-06-27,paid_search,US-West,False,email
acct_0991,2026-07-28,developer_sponsorship,EU-Central,False,email
acct_0992,2026-07-22,community_events,EU-Central,False,email
acct_0993,2026-08-09,paid_social,US-West,False,github_oauth
acct_0994,2026-07-18,developer_sponsorship,US-East,False,email
acct_0995,2026-07-01,paid_search,US-East,False,email
acct_0996,2026-08-27,paid_search,US-East,False,github_oauth
acct_0997,2026-07-01,developer_sponsorship,LATAM,False,email
acct_0998,2026-07-27,paid_social,US-West,False,email
acct_0999,2026-09-06,paid_social,US-West,False,github_oauth
acct_1000,2026-06-21,paid_search,EU-Central,False,email
acct_1001,2026-08-17,community_events,LATAM,False,email
acct_1002,2026-07-05,organic_direct,US-West,False,email
acct_1003,2026-09-06,organic_direct,APAC-SG,False,email
acct_1004,2026-08-01,community_events,LATAM,False,github_oauth
acct_1005,2026-08-13,developer_sponsorship,EU-Central,False,github_oauth
acct_1006,2026-07-26,paid_search,US-East,False,github_oauth
acct_1007,2026-08-01,developer_sponsorship,APAC-SG,False,email
acct_1008,2026-08-18,developer_sponsorship,US-East,False,email
acct_1009,2026-09-02,paid_social,US-East,False,github_oauth
acct_1010,2026-08-09,organic_direct,APAC-SG,False,github_oauth
acct_1011,2026-09-08,community_events,APAC-SG,False,github_oauth
acct_1012,2026-08-11,paid_social,LATAM,False,email
acct_1013,2026-07-24,organic_direct,EU-Central,False,github_oauth
acct_1014,2026-07-11,paid_social,EU-Central,False,email
acct_1015,2026-09-05,community_events,EU-Central,False,email
acct_1016,2026-07-12,developer_sponsorship,US-East,False,github_oauth
acct_1017,2026-07-11,paid_search,EU-Central,False,email
acct_1018,2026-06-19,paid_social,US-East,False,email
acct_1019,2026-07-15,developer_sponsorship,APAC-SG,False,email
acct_1020,2026-08-04,community_events,US-East,False,github_oauth
acct_1021,2026-06-25,developer_sponsorship,APAC-SG,True,email
acct_1022,2026-07-11,paid_social,EU-Central,False,github_oauth
acct_1023,2026-07-03,paid_social,APAC-SG,False,email
acct_1024,2026-07-19,paid_search,US-West,False,github_oauth
acct_1025,2026-08-23,paid_social,APAC-SG,False,email
acct_1026,2026-07-29,paid_social,US-East,False,github_oauth
acct_1027,2026-07-20,community_events,EU-Central,False,github_oauth
acct_1028,2026-09-11,paid_social,US-East,False,email
acct_1029,2026-07-29,paid_search,US-West,False,github_oauth
acct_1030,2026-08-07,paid_social,US-East,False,email
acct_1031,2026-09-14,organic_direct,US-West,False,github_oauth
acct_1032,2026-07-19,paid_social,APAC-SG,True,email
acct_1033,2026-09-06,paid_search,US-East,False,github_oauth
acct_1034,2026-09-15,organic_direct,US-East,False,github_oauth
acct_1035,2026-07-28,organic_direct,EU-Central,False,email
acct_1036,2026-07-12,paid_search,APAC-SG,False,github_oauth
acct_1037,2026-07-20,paid_search,APAC-SG,False,email
acct_1038,2026-08-26,community_events,US-West,False,email
acct_1039,2026-07-29,community_events,EU-Central,False,github_oauth
acct_1040,2026-06-26,organic_direct,US-West,False,email
acct_1041,2026-08-26,developer_sponsorship,APAC-SG,True,email
acct_1042,2026-07-11,paid_search,LATAM,False,github_oauth
acct_1043,2026-07-29,paid_search,LATAM,False,github_oauth
acct_1044,2026-08-24,community_events,LATAM,False,email
acct_1045,2026-07-29,community_events,EU-Central,False,github_oauth
acct_1046,2026-06-23,paid_social,US-West,False,github_oauth
acct_1047,2026-07-01,community_events,US-West,True,email
acct_1048,2026-09-10,community_events,LATAM,False,email
acct_1049,2026-06-24,developer_sponsorship,US-West,False,github_oauth
acct_1050,2026-06-19,paid_social,APAC-SG,False,github_oauth
acct_1051,2026-08-16,paid_search,EU-Central,False,email
acct_1052,2026-08-04,paid_search,LATAM,False,github_oauth
acct_1053,2026-06-27,developer_sponsorship,US-East,False,github_oauth
acct_1054,2026-06-30,paid_social,LATAM,False,github_oauth
acct_1055,2026-08-24,paid_social,LATAM,False,github_oauth
acct_1056,2026-08-28,organic_direct,APAC-SG,False,email
acct_1057,2026-09-12,community_events,APAC-SG,False,github_oauth
acct_1058,2026-07-11,organic_direct,APAC-SG,False,github_oauth
acct_1059,2026-08-25,organic_direct,APAC-SG,False,email
acct_1060,2026-08-27,developer_sponsorship,EU-Central,False,email
acct_1061,2026-07-29,organic_direct,US-West,False,github_oauth
acct_1062,2026-08-05,organic_direct,EU-Central,False,email
acct_1063,2026-08-14,community_events,US-East,False,email
acct_1064,2026-09-02,paid_search,LATAM,False,email
acct_1065,2026-06-18,developer_sponsorship,US-West,False,email
acct_1066,2026-06-20,developer_sponsorship,LATAM,False,github_oauth
acct_1067,2026-06-30,paid_search,APAC-SG,False,github_oauth
acct_1068,2026-07-21,developer_sponsorship,LATAM,False,email
acct_1069,2026-07-26,paid_search,LATAM,False,github_oauth
acct_1070,2026-06-27,developer_sponsorship,APAC-SG,False,github_oauth
acct_1071,2026-09-02,developer_sponsorship,US-East,False,email
acct_1072,2026-06-28,paid_search,EU-Central,False,email
acct_1073,2026-08-10,paid_search,US-West,False,github_oauth
acct_1074,2026-09-07,community_events,US-East,False,github_oauth
acct_1075,2026-07-28,organic_direct,LATAM,False,github_oauth
acct_1076,2026-07-07,paid_search,APAC-SG,False,github_oauth
acct_1077,2026-07-16,community_events,EU-Central,False,github_oauth
acct_1078,2026-07-04,developer_sponsorship,US-East,False,github_oauth
acct_1079,2026-08-27,community_events,EU-Central,True,email
acct_1080,2026-09-15,paid_social,US-West,False,github_oauth
acct_1081,2026-08-19,community_events,LATAM,False,github_oauth
acct_1082,2026-07-19,paid_search,EU-Central,False,email
acct_1083,2026-09-13,organic_direct,US-East,False,email
acct_1084,2026-08-11,developer_sponsorship,EU-Central,False,email
acct_1085,2026-09-02,paid_search,EU-Central,False,email
acct_1086,2026-09-04,community_events,LATAM,False,github_oauth
acct_1087,2026-07-17,paid_social,EU-Central,False,github_oauth
acct_1088,2026-07-02,paid_search,US-West,False,github_oauth
acct_1089,2026-07-24,paid_search,EU-Central,False,github_oauth
acct_1090,2026-07-27,community_events,APAC-SG,True,github_oauth
acct_1091,2026-08-25,paid_social,US-West,False,email
acct_1092,2026-08-27,community_events,LATAM,False,github_oauth
acct_1093,2026-09-14,paid_search,APAC-SG,False,github_oauth
acct_1094,2026-07-20,paid_social,US-East,False,email
acct_1095,2026-06-24,community_events,US-East,True,email
acct_1096,2026-09-10,developer_sponsorship,US-East,True,email
acct_1097,2026-07-17,community_events,LATAM,False,github_oauth
acct_1098,2026-07-28,community_events,LATAM,False,github_oauth
acct_1099,2026-07-13,organic_direct,APAC-SG,False,github_oauth
acct_1100,2026-06-23,paid_social,LATAM,False,email
acct_1101,2026-08-07,paid_social,US-East,False,email
acct_1102,2026-08-02,developer_sponsorship,US-West,False,email
acct_1103,2026-06-25,developer_sponsorship,APAC-SG,False,github_oauth
acct_1104,2026-08-28,developer_sponsorship,US-West,False,email
acct_1105,2026-09-10,paid_social,US-East,False,github_oauth
acct_1106,2026-08-10,paid_social,LATAM,False,email
acct_1107,2026-09-03,developer_sponsorship,APAC-SG,False,github_oauth
acct_1108,2026-09-09,paid_social,LATAM,False,github_oauth
acct_1109,2026-07-05,developer_sponsorship,LATAM,False,email
acct_1110,2026-07-06,organic_direct,US-West,False,github_oauth
acct_1111,2026-07-11,developer_sponsorship,US-West,False,email
acct_1112,2026-08-09,community_events,EU-Central,False,email
acct_1113,2026-07-07,paid_social,US-East,False,github_oauth
acct_1114,2026-09-04,organic_direct,EU-Central,False,github_oauth
acct_1115,2026-09-02,paid_social,US-West,False,email
acct_1116,2026-06-28,community_events,US-West,False,email
acct_1117,2026-09-09,developer_sponsorship,US-West,False,email
acct_1118,2026-08-17,paid_social,US-West,False,github_oauth
acct_1119,2026-08-09,paid_search,EU-Central,False,github_oauth
acct_1120,2026-09-11,paid_social,US-West,True,email
acct_1121,2026-09-04,community_events,EU-Central,False,github_oauth
acct_1122,2026-08-11,community_events,US-East,False,email
acct_1123,2026-07-28,community_events,LATAM,False,github_oauth
acct_1124,2026-08-23,paid_search,APAC-SG,False,github_oauth
acct_1125,2026-07-19,organic_direct,LATAM,False,github_oauth
acct_1126,2026-08-28,community_events,LATAM,False,github_oauth
acct_1127,2026-07-12,developer_sponsorship,APAC-SG,False,email
acct_1128,2026-07-24,community_events,US-West,False,github_oauth
acct_1129,2026-09-14,organic_direct,US-West,False,email
acct_1130,2026-06-29,organic_direct,US-East,False,github_oauth
acct_1131,2026-08-07,community_events,EU-Central,False,github_oauth
acct_1132,2026-08-15,organic_direct,US-West,False,github_oauth
acct_1133,2026-07-20,developer_sponsorship,US-West,False,github_oauth
acct_1134,2026-06-29,paid_search,APAC-SG,False,github_oauth
acct_1135,2026-08-24,community_events,LATAM,False,github_oauth
acct_1136,2026-08-05,organic_direct,APAC-SG,True,github_oauth
acct_1137,2026-07-30,organic_direct,US-West,False,github_oauth
acct_1138,2026-07-10,paid_search,APAC-SG,False,email
acct_1139,2026-07-24,paid_social,US-East,False,github_oauth
acct_1140,2026-06-18,organic_direct,EU-Central,True,email
acct_1141,2026-08-20,organic_direct,US-East,False,email
acct_1142,2026-07-18,paid_social,LATAM,False,email
acct_1143,2026-08-09,community_events,US-East,False,github_oauth
acct_1144,2026-07-19,organic_direct,EU-Central,False,github_oauth
acct_1145,2026-06-24,paid_social,US-West,True,email
acct_1146,2026-06-22,paid_social,US-East,False,email
acct_1147,2026-07-30,paid_search,US-East,False,github_oauth
acct_1148,2026-07-08,developer_sponsorship,LATAM,False,github_oauth
acct_1149,2026-08-15,organic_direct,EU-Central,False,github_oauth
acct_1150,2026-07-26,developer_sponsorship,EU-Central,False,github_oauth
acct_1151,2026-08-11,organic_direct,US-East,False,github_oauth
acct_1152,2026-07-03,developer_sponsorship,EU-Central,False,github_oauth
acct_1153,2026-09-15,paid_social,LATAM,True,github_oauth
acct_1154,2026-08-18,organic_direct,EU-Central,False,email
acct_1155,2026-07-21,organic_direct,LATAM,False,email
acct_1156,2026-07-04,organic_direct,LATAM,False,email
acct_1157,2026-08-20,paid_social,LATAM,False,email
acct_1158,2026-07-12,paid_search,US-East,True,github_oauth
acct_1159,2026-07-14,organic_direct,APAC-SG,False,email
acct_1160,2026-08-01,organic_direct,US-West,True,github_oauth
acct_1161,2026-09-14,developer_sponsorship,EU-Central,False,email
acct_1162,2026-07-26,organic_direct,LATAM,False,github_oauth
acct_1163,2026-07-02,developer_sponsorship,EU-Central,False,github_oauth
acct_1164,2026-07-10,paid_social,EU-Central,False,email
acct_1165,2026-08-17,paid_search,US-West,False,email
acct_1166,2026-08-25,developer_sponsorship,APAC-SG,False,email
acct_1167,2026-06-25,organic_direct,EU-Central,False,email
acct_1168,2026-08-28,organic_direct,US-East,False,email
acct_1169,2026-08-02,paid_search,US-West,False,github_oauth
acct_1170,2026-07-31,community_events,LATAM,False,email
acct_1171,2026-07-11,organic_direct,US-East,False,email
acct_1172,2026-07-28,paid_search,EU-Central,False,email
acct_1173,2026-07-18,developer_sponsorship,APAC-SG,False,email
acct_1174,2026-07-15,organic_direct,EU-Central,False,email
acct_1175,2026-06-22,paid_social,US-East,False,github_oauth
acct_1176,2026-08-18,organic_direct,US-West,False,email
acct_1177,2026-08-24,developer_sponsorship,EU-Central,False,github_oauth
acct_1178,2026-08-23,paid_social,US-West,False,email
acct_1179,2026-08-06,organic_direct,US-East,True,github_oauth
acct_1180,2026-09-13,organic_direct,US-East,False,github_oauth
acct_1181,2026-07-01,organic_direct,EU-Central,True,email
acct_1182,2026-09-07,paid_social,EU-Central,False,email
acct_1183,2026-07-23,organic_direct,EU-Central,False,github_oauth
acct_1184,2026-07-22,paid_social,US-West,False,github_oauth
acct_1185,2026-09-05,organic_direct,LATAM,False,email
acct_1186,2026-08-27,developer_sponsorship,EU-Central,False,email
acct_1187,2026-08-30,paid_social,US-West,True,email
acct_1188,2026-08-26,community_events,US-East,False,email
acct_1189,2026-09-12,paid_search,US-East,False,github_oauth
acct_1190,2026-08-11,community_events,US-West,False,email
acct_1191,2026-09-04,developer_sponsorship,EU-Central,False,github_oauth
acct_1192,2026-09-11,organic_direct,US-East,False,email
acct_1193,2026-08-29,paid_social,US-East,False,email
acct_1194,2026-06-30,community_events,EU-Central,False,email
acct_1195,2026-08-17,paid_social,US-West,False,email
acct_1196,2026-08-03,community_events,US-West,False,email
acct_1197,2026-07-29,community_events,APAC-SG,True,email
acct_1198,2026-07-02,developer_sponsorship,APAC-SG,False,github_oauth
acct_1199,2026-07-24,developer_sponsorship,LATAM,False,github_oauth
acct_1200,2026-08-08,paid_search,EU-Central,False,github_oauth
