account_id,touch_id,touch_timestamp,channel,campaign_id
acct_0615,touch_1827,2026-08-10T11:40:00,paid_social,camp_005
acct_0615,touch_1828,2026-08-24T13:50:00,paid_social,camp_005
acct_0615,touch_1829,2026-08-11T13:58:00,community_events,camp_015
acct_0616,touch_1830,2026-09-13T11:01:00,community_events,camp_005
acct_0616,touch_1831,2026-06-19T22:51:00,organic_direct,camp_003
acct_0616,touch_1832,2026-06-28T10:20:00,community_events,camp_006
acct_0616,touch_1833,2026-08-12T01:25:00,paid_search,camp_005
acct_0616,touch_1834,2026-08-30T01:40:00,organic_direct,camp_010
acct_0617,touch_1835,2026-08-08T21:44:00,organic_direct,camp_010
acct_0617,touch_1836,2026-07-28T11:00:00,developer_sponsorship,camp_017
acct_0617,touch_1837,2026-09-04T04:44:00,community_events,camp_015
acct_0617,touch_1838,2026-09-08T06:56:00,organic_direct,camp_020
acct_0618,touch_1839,2026-09-09T14:44:00,developer_sponsorship,camp_013
acct_0618,touch_1840,2026-07-13T09:05:00,paid_search,camp_018
acct_0618,touch_1841,2026-07-30T12:46:00,paid_social,camp_017
acct_0618,touch_1842,2026-08-26T09:13:00,paid_search,camp_017
acct_0618,touch_1843,2026-08-27T09:33:00,developer_sponsorship,camp_006
acct_0619,touch_1844,2026-06-21T17:37:00,developer_sponsorship,camp_008
acct_0620,touch_1845,2026-08-11T16:07:00,paid_search,camp_012
acct_0620,touch_1846,2026-07-21T20:32:00,developer_sponsorship,camp_004
acct_0620,touch_1847,2026-06-24T20:07:00,community_events,camp_010
acct_0621,touch_1848,2026-06-18T14:21:00,paid_social,camp_019
acct_0621,touch_1849,2026-08-29T22:57:00,organic_direct,camp_020
acct_0621,touch_1850,2026-07-17T11:19:00,developer_sponsorship,camp_019
acct_0621,touch_1851,2026-09-12T04:45:00,community_events,camp_017
acct_0621,touch_1852,2026-07-19T03:20:00,organic_direct,camp_019
acct_0622,touch_1853,2026-08-03T14:06:00,paid_social,camp_014
acct_0622,touch_1854,2026-08-09T02:05:00,paid_search,camp_014
acct_0623,touch_1855,2026-08-17T06:28:00,paid_search,camp_012
acct_0623,touch_1856,2026-09-12T16:25:00,organic_direct,camp_018
acct_0624,touch_1857,2026-08-07T08:37:00,community_events,camp_014
acct_0624,touch_1858,2026-08-13T22:59:00,community_events,camp_014
acct_0624,touch_1859,2026-07-08T04:32:00,paid_social,camp_016
acct_0624,touch_1860,2026-08-15T04:45:00,organic_direct,camp_017
acct_0624,touch_1861,2026-07-03T22:13:00,community_events,camp_016
acct_0625,touch_1862,2026-07-08T17:23:00,paid_search,camp_020
acct_0626,touch_1863,2026-07-02T03:23:00,organic_direct,camp_010
acct_0626,touch_1864,2026-06-23T16:09:00,paid_search,camp_012
acct_0626,touch_1865,2026-07-27T11:19:00,developer_sponsorship,camp_016
acct_0626,touch_1866,2026-06-21T04:09:00,organic_direct,camp_014
acct_0627,touch_1867,2026-07-27T09:13:00,paid_social,camp_016
acct_0628,touch_1868,2026-07-03T17:22:00,paid_search,camp_002
acct_0629,touch_1869,2026-08-18T18:19:00,organic_direct,camp_015
acct_0629,touch_1870,2026-07-31T12:30:00,organic_direct,camp_005
acct_0629,touch_1871,2026-07-05T16:40:00,community_events,camp_015
acct_0629,touch_1872,2026-09-11T14:09:00,developer_sponsorship,camp_003
acct_0630,touch_1873,2026-09-11T19:26:00,community_events,camp_008
acct_0630,touch_1874,2026-08-07T10:34:00,paid_search,camp_015
acct_0630,touch_1875,2026-07-23T20:05:00,paid_social,camp_001
acct_0630,touch_1876,2026-08-30T20:50:00,developer_sponsorship,camp_018
acct_0630,touch_1877,2026-09-08T03:41:00,organic_direct,camp_003
acct_0631,touch_1878,2026-09-05T17:36:00,paid_search,camp_019
acct_0631,touch_1879,2026-08-23T06:48:00,community_events,camp_017
acct_0632,touch_1880,2026-07-03T21:59:00,organic_direct,camp_006
acct_0633,touch_1881,2026-07-23T06:15:00,organic_direct,camp_015
acct_0634,touch_1882,2026-08-25T19:20:00,community_events,camp_019
acct_0635,touch_1883,2026-08-19T00:21:00,community_events,camp_006
acct_0636,touch_1884,2026-06-21T16:20:00,community_events,camp_009
acct_0636,touch_1885,2026-06-29T03:06:00,organic_direct,camp_006
acct_0636,touch_1886,2026-07-24T04:11:00,developer_sponsorship,camp_003
acct_0636,touch_1887,2026-07-07T09:26:00,paid_social,camp_002
acct_0637,touch_1888,2026-07-29T05:01:00,paid_search,camp_010
acct_0637,touch_1889,2026-08-06T03:20:00,paid_social,camp_014
acct_0637,touch_1890,2026-07-29T08:24:00,paid_search,camp_002
acct_0637,touch_1891,2026-07-13T07:48:00,organic_direct,camp_019
acct_0637,touch_1892,2026-07-18T15:32:00,organic_direct,camp_013
acct_0638,touch_1893,2026-07-22T01:20:00,community_events,camp_018
acct_0639,touch_1894,2026-06-26T15:01:00,community_events,camp_008
acct_0639,touch_1895,2026-06-20T08:35:00,organic_direct,camp_004
acct_0639,touch_1896,2026-07-19T17:41:00,paid_social,camp_010
acct_0639,touch_1897,2026-08-29T13:28:00,paid_search,camp_017
acct_0640,touch_1898,2026-07-06T11:34:00,paid_social,camp_008
acct_0640,touch_1899,2026-08-25T13:58:00,organic_direct,camp_015
acct_0641,touch_1900,2026-06-18T14:53:00,organic_direct,camp_010
acct_0642,touch_1901,2026-06-18T01:59:00,community_events,camp_009
acct_0642,touch_1902,2026-09-02T08:53:00,community_events,camp_012
acct_0643,touch_1903,2026-08-31T16:18:00,paid_search,camp_006
acct_0643,touch_1904,2026-08-25T18:04:00,developer_sponsorship,camp_003
acct_0644,touch_1905,2026-09-15T03:53:00,paid_social,camp_018
acct_0644,touch_1906,2026-07-23T13:13:00,organic_direct,camp_017
acct_0644,touch_1907,2026-07-28T21:21:00,developer_sponsorship,camp_015
acct_0644,touch_1908,2026-07-22T07:42:00,developer_sponsorship,camp_011
acct_0645,touch_1909,2026-08-15T19:21:00,paid_search,camp_005
acct_0645,touch_1910,2026-09-08T00:38:00,community_events,camp_001
acct_0646,touch_1911,2026-09-12T05:26:00,organic_direct,camp_016
acct_0647,touch_1912,2026-08-25T02:50:00,paid_search,camp_018
acct_0647,touch_1913,2026-06-21T21:28:00,paid_search,camp_012
acct_0647,touch_1914,2026-08-05T19:22:00,community_events,camp_006
acct_0647,touch_1915,2026-09-15T00:07:00,community_events,camp_012
acct_0648,touch_1916,2026-08-13T00:14:00,paid_search,camp_009
acct_0648,touch_1917,2026-09-13T22:22:00,paid_social,camp_003
acct_0649,touch_1918,2026-09-06T09:51:00,paid_social,camp_008
acct_0649,touch_1919,2026-08-20T11:02:00,developer_sponsorship,camp_016
acct_0649,touch_1920,2026-09-03T06:00:00,paid_social,camp_013
acct_0649,touch_1921,2026-07-02T08:36:00,organic_direct,camp_016
acct_0649,touch_1922,2026-07-09T17:12:00,organic_direct,camp_020
acct_0650,touch_1923,2026-07-10T02:37:00,paid_social,camp_003
acct_0650,touch_1924,2026-07-04T08:59:00,organic_direct,camp_008
acct_0650,touch_1925,2026-08-23T23:50:00,developer_sponsorship,camp_007
acct_0650,touch_1926,2026-09-12T00:44:00,organic_direct,camp_020
acct_0650,touch_1927,2026-07-20T21:35:00,community_events,camp_001
acct_0651,touch_1928,2026-09-08T21:41:00,paid_search,camp_011
acct_0651,touch_1929,2026-08-12T13:17:00,paid_search,camp_017
acct_0651,touch_1930,2026-08-16T15:23:00,organic_direct,camp_002
acct_0651,touch_1931,2026-07-16T01:17:00,community_events,camp_018
acct_0652,touch_1932,2026-07-28T00:25:00,paid_social,camp_011
acct_0652,touch_1933,2026-06-28T18:51:00,paid_search,camp_008
acct_0652,touch_1934,2026-09-14T13:04:00,paid_social,camp_007
acct_0652,touch_1935,2026-07-09T10:19:00,paid_search,camp_004
acct_0653,touch_1936,2026-08-18T13:51:00,paid_search,camp_019
acct_0654,touch_1937,2026-07-20T07:06:00,community_events,camp_008
acct_0654,touch_1938,2026-07-31T01:52:00,developer_sponsorship,camp_017
acct_0654,touch_1939,2026-07-18T02:49:00,organic_direct,camp_020
acct_0655,touch_1940,2026-06-30T20:28:00,organic_direct,camp_004
acct_0655,touch_1941,2026-06-28T01:58:00,paid_search,camp_013
acct_0655,touch_1942,2026-07-28T22:04:00,paid_social,camp_002
acct_0655,touch_1943,2026-08-13T01:19:00,organic_direct,camp_014
acct_0656,touch_1944,2026-07-01T21:03:00,organic_direct,camp_002
acct_0657,touch_1945,2026-08-05T12:06:00,organic_direct,camp_014
acct_0657,touch_1946,2026-07-17T19:50:00,organic_direct,camp_001
acct_0657,touch_1947,2026-08-15T12:29:00,community_events,camp_020
acct_0658,touch_1948,2026-06-30T10:41:00,paid_search,camp_015
acct_0658,touch_1949,2026-08-23T10:37:00,paid_social,camp_004
acct_0658,touch_1950,2026-07-01T00:38:00,paid_search,camp_019
acct_0658,touch_1951,2026-07-12T18:08:00,organic_direct,camp_009
acct_0658,touch_1952,2026-08-02T13:30:00,organic_direct,camp_015
acct_0659,touch_1953,2026-07-19T04:51:00,paid_search,camp_002
acct_0659,touch_1954,2026-07-04T09:37:00,community_events,camp_017
acct_0660,touch_1955,2026-07-27T18:56:00,organic_direct,camp_005
acct_0660,touch_1956,2026-07-06T15:19:00,organic_direct,camp_011
acct_0660,touch_1957,2026-07-25T11:00:00,organic_direct,camp_019
acct_0661,touch_1958,2026-06-25T07:32:00,organic_direct,camp_002
acct_0661,touch_1959,2026-08-11T11:12:00,paid_social,camp_007
acct_0662,touch_1960,2026-07-31T06:42:00,community_events,camp_015
acct_0663,touch_1961,2026-09-14T10:54:00,organic_direct,camp_019
acct_0663,touch_1962,2026-07-30T19:19:00,community_events,camp_011
acct_0663,touch_1963,2026-07-08T03:29:00,paid_search,camp_016
acct_0663,touch_1964,2026-07-16T00:40:00,paid_social,camp_008
acct_0663,touch_1965,2026-08-16T19:13:00,paid_social,camp_016
acct_0664,touch_1966,2026-08-05T06:25:00,paid_social,camp_001
acct_0664,touch_1967,2026-08-03T00:04:00,developer_sponsorship,camp_001
acct_0664,touch_1968,2026-08-28T03:09:00,developer_sponsorship,camp_015
acct_0665,touch_1969,2026-09-06T18:58:00,developer_sponsorship,camp_002
acct_0665,touch_1970,2026-06-21T06:12:00,developer_sponsorship,camp_006
acct_0666,touch_1971,2026-07-21T23:11:00,developer_sponsorship,camp_018
acct_0666,touch_1972,2026-07-19T05:12:00,paid_search,camp_006
acct_0667,touch_1973,2026-06-30T00:53:00,paid_social,camp_013
acct_0667,touch_1974,2026-09-09T03:21:00,paid_social,camp_010
acct_0667,touch_1975,2026-08-15T07:23:00,developer_sponsorship,camp_006
acct_0668,touch_1976,2026-09-05T13:56:00,paid_search,camp_004
acct_0668,touch_1977,2026-07-06T04:50:00,paid_social,camp_007
acct_0668,touch_1978,2026-08-25T12:44:00,developer_sponsorship,camp_011
acct_0668,touch_1979,2026-09-02T13:40:00,paid_social,camp_002
acct_0668,touch_1980,2026-09-04T18:12:00,organic_direct,camp_010
acct_0669,touch_1981,2026-07-29T07:03:00,developer_sponsorship,camp_005
acct_0669,touch_1982,2026-08-22T18:56:00,community_events,camp_007
acct_0670,touch_1983,2026-08-17T21:39:00,paid_search,camp_006
acct_0671,touch_1984,2026-08-06T20:48:00,organic_direct,camp_012
acct_0671,touch_1985,2026-08-20T16:29:00,paid_social,camp_011
acct_0671,touch_1986,2026-08-04T16:44:00,community_events,camp_016
acct_0671,touch_1987,2026-08-17T08:37:00,community_events,camp_019
acct_0671,touch_1988,2026-09-09T01:13:00,paid_social,camp_007
acct_0672,touch_1989,2026-07-18T12:13:00,developer_sponsorship,camp_014
acct_0672,touch_1990,2026-08-05T18:10:00,developer_sponsorship,camp_009
acct_0672,touch_1991,2026-08-27T02:08:00,paid_search,camp_010
acct_0672,touch_1992,2026-08-13T16:22:00,paid_social,camp_019
acct_0673,touch_1993,2026-08-16T16:39:00,developer_sponsorship,camp_014
acct_0674,touch_1994,2026-08-16T13:26:00,developer_sponsorship,camp_016
acct_0674,touch_1995,2026-07-28T08:24:00,paid_search,camp_006
acct_0674,touch_1996,2026-08-13T07:16:00,paid_search,camp_012
acct_0674,touch_1997,2026-06-28T09:53:00,organic_direct,camp_017
acct_0675,touch_1998,2026-09-08T02:50:00,developer_sponsorship,camp_008
acct_0675,touch_1999,2026-06-30T03:04:00,developer_sponsorship,camp_002
acct_0675,touch_2000,2026-08-26T06:21:00,paid_social,camp_011
acct_0675,touch_2001,2026-07-20T09:47:00,developer_sponsorship,camp_007
acct_0675,touch_2002,2026-09-03T04:54:00,organic_direct,camp_009
acct_0676,touch_2003,2026-07-26T09:52:00,developer_sponsorship,camp_013
acct_0677,touch_2004,2026-08-31T20:00:00,community_events,camp_017
acct_0677,touch_2005,2026-07-07T12:14:00,paid_social,camp_007
acct_0677,touch_2006,2026-08-17T07:33:00,organic_direct,camp_018
acct_0677,touch_2007,2026-08-16T23:52:00,community_events,camp_011
acct_0678,touch_2008,2026-07-28T06:27:00,community_events,camp_007
acct_0679,touch_2009,2026-08-14T17:01:00,developer_sponsorship,camp_005
acct_0679,touch_2010,2026-08-30T04:19:00,paid_search,camp_016
acct_0679,touch_2011,2026-09-10T11:21:00,paid_social,camp_014
acct_0679,touch_2012,2026-08-11T21:48:00,community_events,camp_018
acct_0680,touch_2013,2026-07-29T18:01:00,organic_direct,camp_002
acct_0680,touch_2014,2026-07-05T04:21:00,organic_direct,camp_020
acct_0680,touch_2015,2026-09-03T18:55:00,community_events,camp_013
acct_0681,touch_2016,2026-08-07T02:34:00,community_events,camp_007
acct_0681,touch_2017,2026-08-17T03:21:00,organic_direct,camp_015
acct_0682,touch_2018,2026-06-29T05:06:00,organic_direct,camp_006
acct_0682,touch_2019,2026-06-22T22:38:00,community_events,camp_001
acct_0682,touch_2020,2026-07-11T06:04:00,community_events,camp_010
acct_0683,touch_2021,2026-07-17T09:42:00,organic_direct,camp_003
acct_0683,touch_2022,2026-08-15T01:23:00,organic_direct,camp_001
acct_0684,touch_2023,2026-07-29T13:25:00,paid_social,camp_004
acct_0684,touch_2024,2026-07-04T17:26:00,community_events,camp_003
acct_0685,touch_2025,2026-07-14T04:55:00,paid_social,camp_010
acct_0685,touch_2026,2026-08-12T22:42:00,community_events,camp_006
acct_0685,touch_2027,2026-09-03T18:19:00,organic_direct,camp_007
acct_0685,touch_2028,2026-08-21T22:43:00,community_events,camp_009
acct_0686,touch_2029,2026-06-18T04:28:00,paid_search,camp_013
acct_0686,touch_2030,2026-09-03T07:33:00,developer_sponsorship,camp_019
acct_0687,touch_2031,2026-08-15T14:36:00,paid_search,camp_003
acct_0687,touch_2032,2026-07-24T20:56:00,community_events,camp_012
acct_0687,touch_2033,2026-09-15T22:50:00,developer_sponsorship,camp_013
acct_0687,touch_2034,2026-09-04T05:26:00,paid_social,camp_006
acct_0688,touch_2035,2026-08-12T14:24:00,paid_social,camp_019
acct_0688,touch_2036,2026-06-30T12:44:00,paid_search,camp_008
acct_0688,touch_2037,2026-07-08T08:56:00,organic_direct,camp_010
acct_0688,touch_2038,2026-09-11T02:44:00,paid_social,camp_016
acct_0688,touch_2039,2026-08-09T17:07:00,developer_sponsorship,camp_003
acct_0689,touch_2040,2026-08-21T10:26:00,community_events,camp_006
acct_0690,touch_2041,2026-07-14T16:02:00,community_events,camp_001
acct_0690,touch_2042,2026-06-27T20:44:00,community_events,camp_013
acct_0690,touch_2043,2026-07-31T23:25:00,paid_social,camp_013
acct_0691,touch_2044,2026-06-19T08:07:00,paid_social,camp_011
acct_0692,touch_2045,2026-08-19T14:04:00,paid_search,camp_018
acct_0692,touch_2046,2026-09-10T07:45:00,community_events,camp_005
acct_0692,touch_2047,2026-08-17T08:53:00,paid_social,camp_006
acct_0692,touch_2048,2026-06-20T19:06:00,paid_social,camp_010
acct_0693,touch_2049,2026-08-25T23:25:00,paid_social,camp_003
acct_0694,touch_2050,2026-09-12T08:09:00,community_events,camp_012
acct_0695,touch_2051,2026-07-15T22:02:00,organic_direct,camp_007
acct_0695,touch_2052,2026-08-13T22:03:00,organic_direct,camp_004
acct_0696,touch_2053,2026-09-14T09:28:00,paid_search,camp_020
acct_0696,touch_2054,2026-06-18T01:49:00,community_events,camp_007
acct_0696,touch_2055,2026-07-19T11:58:00,paid_social,camp_007
acct_0696,touch_2056,2026-06-29T00:26:00,paid_search,camp_001
acct_0697,touch_2057,2026-07-12T21:42:00,paid_search,camp_008
acct_0697,touch_2058,2026-06-30T21:10:00,paid_social,camp_002
acct_0697,touch_2059,2026-08-10T16:06:00,developer_sponsorship,camp_011
acct_0698,touch_2060,2026-09-06T06:39:00,paid_social,camp_018
acct_0698,touch_2061,2026-08-07T13:07:00,paid_social,camp_007
acct_0698,touch_2062,2026-07-01T11:20:00,paid_social,camp_001
acct_0698,touch_2063,2026-08-08T20:20:00,paid_search,camp_013
acct_0698,touch_2064,2026-07-15T14:14:00,paid_search,camp_009
acct_0699,touch_2065,2026-08-04T01:04:00,paid_social,camp_014
acct_0699,touch_2066,2026-07-26T19:31:00,paid_search,camp_018
acct_0699,touch_2067,2026-08-29T05:16:00,paid_search,camp_020
acct_0699,touch_2068,2026-07-29T20:44:00,community_events,camp_005
acct_0699,touch_2069,2026-07-30T05:40:00,developer_sponsorship,camp_016
acct_0700,touch_2070,2026-07-30T00:38:00,organic_direct,camp_015
acct_0701,touch_2071,2026-08-22T20:47:00,paid_social,camp_017
acct_0701,touch_2072,2026-09-01T22:00:00,paid_social,camp_001
acct_0701,touch_2073,2026-09-04T03:19:00,paid_social,camp_014
acct_0701,touch_2074,2026-07-19T19:05:00,paid_search,camp_005
acct_0702,touch_2075,2026-08-20T09:12:00,paid_social,camp_013
acct_0702,touch_2076,2026-07-14T20:02:00,paid_social,camp_020
acct_0702,touch_2077,2026-08-13T23:56:00,developer_sponsorship,camp_005
acct_0703,touch_2078,2026-07-28T20:50:00,paid_search,camp_017
acct_0703,touch_2079,2026-08-10T20:52:00,developer_sponsorship,camp_001
acct_0703,touch_2080,2026-07-17T23:21:00,developer_sponsorship,camp_008
acct_0704,touch_2081,2026-08-26T01:58:00,paid_social,camp_008
acct_0704,touch_2082,2026-09-03T12:33:00,developer_sponsorship,camp_006
acct_0705,touch_2083,2026-09-06T00:04:00,community_events,camp_003
acct_0705,touch_2084,2026-07-12T01:40:00,paid_social,camp_007
acct_0705,touch_2085,2026-07-04T02:11:00,organic_direct,camp_018
acct_0705,touch_2086,2026-07-14T07:32:00,paid_search,camp_014
acct_0706,touch_2087,2026-07-27T05:46:00,paid_social,camp_008
acct_0706,touch_2088,2026-08-11T05:38:00,paid_social,camp_010
acct_0706,touch_2089,2026-07-24T18:28:00,paid_social,camp_009
acct_0706,touch_2090,2026-08-18T02:23:00,community_events,camp_013
acct_0707,touch_2091,2026-08-17T14:27:00,organic_direct,camp_020
acct_0707,touch_2092,2026-08-12T04:52:00,community_events,camp_001
acct_0708,touch_2093,2026-08-11T02:48:00,developer_sponsorship,camp_020
acct_0708,touch_2094,2026-08-25T04:35:00,paid_social,camp_009
acct_0708,touch_2095,2026-08-05T14:19:00,community_events,camp_010
acct_0708,touch_2096,2026-08-05T17:38:00,community_events,camp_003
acct_0709,touch_2097,2026-07-05T22:30:00,paid_social,camp_005
acct_0709,touch_2098,2026-07-12T00:00:00,organic_direct,camp_012
acct_0709,touch_2099,2026-08-19T12:59:00,community_events,camp_013
acct_0710,touch_2100,2026-08-06T15:19:00,organic_direct,camp_003
acct_0710,touch_2101,2026-08-09T01:58:00,paid_search,camp_013
acct_0710,touch_2102,2026-08-29T05:12:00,community_events,camp_009
acct_0711,touch_2103,2026-08-22T22:31:00,developer_sponsorship,camp_002
acct_0711,touch_2104,2026-09-09T12:59:00,community_events,camp_008
acct_0711,touch_2105,2026-07-19T15:02:00,developer_sponsorship,camp_001
acct_0712,touch_2106,2026-07-21T19:29:00,paid_social,camp_009
acct_0712,touch_2107,2026-07-19T19:37:00,paid_social,camp_001
acct_0713,touch_2108,2026-06-29T20:45:00,community_events,camp_013
acct_0714,touch_2109,2026-06-28T16:58:00,paid_social,camp_014
acct_0714,touch_2110,2026-07-09T13:16:00,developer_sponsorship,camp_017
acct_0714,touch_2111,2026-08-25T21:56:00,community_events,camp_019
acct_0714,touch_2112,2026-07-27T23:26:00,paid_search,camp_004
acct_0714,touch_2113,2026-09-07T18:49:00,developer_sponsorship,camp_005
acct_0715,touch_2114,2026-07-14T23:25:00,developer_sponsorship,camp_001
acct_0715,touch_2115,2026-07-09T15:00:00,paid_search,camp_003
acct_0715,touch_2116,2026-09-15T13:33:00,community_events,camp_010
acct_0716,touch_2117,2026-07-09T05:23:00,paid_social,camp_005
acct_0716,touch_2118,2026-07-13T15:11:00,organic_direct,camp_004
acct_0716,touch_2119,2026-08-14T18:52:00,paid_social,camp_006
acct_0716,touch_2120,2026-07-13T01:47:00,paid_social,camp_007
acct_0717,touch_2121,2026-08-09T14:40:00,organic_direct,camp_004
acct_0717,touch_2122,2026-09-07T05:05:00,developer_sponsorship,camp_003
acct_0717,touch_2123,2026-08-05T03:17:00,paid_search,camp_011
acct_0718,touch_2124,2026-08-31T07:30:00,community_events,camp_004
acct_0719,touch_2125,2026-06-25T08:48:00,paid_search,camp_019
acct_0720,touch_2126,2026-06-30T06:33:00,paid_search,camp_013
acct_0721,touch_2127,2026-08-23T08:59:00,community_events,camp_016
acct_0721,touch_2128,2026-07-31T19:27:00,developer_sponsorship,camp_012
acct_0721,touch_2129,2026-09-13T10:20:00,paid_social,camp_012
acct_0721,touch_2130,2026-09-11T12:24:00,organic_direct,camp_002
acct_0721,touch_2131,2026-08-02T10:51:00,paid_search,camp_001
acct_0722,touch_2132,2026-09-15T12:46:00,paid_social,camp_001
acct_0722,touch_2133,2026-09-03T03:55:00,organic_direct,camp_009
acct_0722,touch_2134,2026-09-15T07:23:00,community_events,camp_020
acct_0722,touch_2135,2026-09-13T21:55:00,community_events,camp_017
acct_0723,touch_2136,2026-09-10T06:00:00,developer_sponsorship,camp_001
acct_0723,touch_2137,2026-09-07T11:55:00,paid_search,camp_011
acct_0723,touch_2138,2026-09-12T14:14:00,organic_direct,camp_016
acct_0723,touch_2139,2026-08-08T23:39:00,paid_search,camp_012
acct_0724,touch_2140,2026-08-17T21:54:00,paid_search,camp_013
acct_0724,touch_2141,2026-07-25T19:12:00,paid_social,camp_017
acct_0724,touch_2142,2026-08-30T22:32:00,paid_search,camp_005
acct_0724,touch_2143,2026-08-20T02:19:00,organic_direct,camp_015
acct_0725,touch_2144,2026-08-14T03:30:00,organic_direct,camp_008
acct_0725,touch_2145,2026-07-19T06:10:00,paid_search,camp_004
acct_0726,touch_2146,2026-06-21T05:59:00,developer_sponsorship,camp_013
acct_0726,touch_2147,2026-07-23T07:46:00,developer_sponsorship,camp_016
acct_0726,touch_2148,2026-09-11T03:42:00,paid_social,camp_018
acct_0726,touch_2149,2026-09-07T23:31:00,paid_search,camp_011
acct_0727,touch_2150,2026-08-30T19:04:00,developer_sponsorship,camp_013
acct_0727,touch_2151,2026-08-05T20:41:00,organic_direct,camp_014
acct_0728,touch_2152,2026-07-16T08:07:00,developer_sponsorship,camp_003
acct_0728,touch_2153,2026-07-02T02:21:00,organic_direct,camp_007
acct_0729,touch_2154,2026-08-30T11:08:00,developer_sponsorship,camp_013
acct_0730,touch_2155,2026-06-18T09:03:00,organic_direct,camp_018
acct_0730,touch_2156,2026-07-12T12:27:00,developer_sponsorship,camp_012
acct_0730,touch_2157,2026-09-12T04:33:00,organic_direct,camp_019
acct_0730,touch_2158,2026-07-16T03:25:00,paid_search,camp_018
acct_0730,touch_2159,2026-08-15T10:09:00,developer_sponsorship,camp_008
acct_0731,touch_2160,2026-09-13T14:09:00,organic_direct,camp_010
acct_0731,touch_2161,2026-07-06T23:42:00,paid_search,camp_020
acct_0731,touch_2162,2026-07-28T09:32:00,paid_search,camp_009
acct_0731,touch_2163,2026-08-30T15:40:00,paid_social,camp_016
acct_0732,touch_2164,2026-08-05T01:51:00,developer_sponsorship,camp_005
acct_0732,touch_2165,2026-07-14T23:59:00,paid_social,camp_002
acct_0732,touch_2166,2026-07-10T15:46:00,community_events,camp_010
acct_0733,touch_2167,2026-06-20T17:25:00,developer_sponsorship,camp_014
acct_0733,touch_2168,2026-09-12T15:22:00,community_events,camp_013
acct_0734,touch_2169,2026-08-24T23:18:00,developer_sponsorship,camp_007
acct_0735,touch_2170,2026-08-07T03:08:00,developer_sponsorship,camp_019
acct_0735,touch_2171,2026-06-24T22:19:00,community_events,camp_006
acct_0735,touch_2172,2026-08-30T04:28:00,community_events,camp_010
acct_0735,touch_2173,2026-07-06T06:13:00,paid_social,camp_001
acct_0735,touch_2174,2026-08-03T23:54:00,organic_direct,camp_004
acct_0736,touch_2175,2026-08-05T13:43:00,paid_social,camp_002
acct_0736,touch_2176,2026-06-30T11:30:00,paid_social,camp_002
acct_0737,touch_2177,2026-08-22T20:21:00,organic_direct,camp_014
acct_0738,touch_2178,2026-09-06T23:25:00,paid_social,camp_002
acct_0738,touch_2179,2026-07-03T07:25:00,community_events,camp_010
acct_0739,touch_2180,2026-07-10T20:47:00,community_events,camp_003
acct_0739,touch_2181,2026-08-16T20:24:00,developer_sponsorship,camp_015
acct_0739,touch_2182,2026-08-04T00:07:00,paid_search,camp_003
acct_0739,touch_2183,2026-07-03T15:41:00,organic_direct,camp_008
acct_0739,touch_2184,2026-06-20T18:36:00,organic_direct,camp_016
acct_0740,touch_2185,2026-09-14T23:06:00,organic_direct,camp_006
acct_0740,touch_2186,2026-08-06T15:41:00,community_events,camp_010
acct_0740,touch_2187,2026-08-30T04:06:00,developer_sponsorship,camp_003
acct_0741,touch_2188,2026-07-11T12:52:00,paid_search,camp_013
acct_0741,touch_2189,2026-08-28T17:50:00,organic_direct,camp_016
acct_0741,touch_2190,2026-06-26T16:53:00,organic_direct,camp_018
acct_0741,touch_2191,2026-09-09T03:48:00,paid_social,camp_004
acct_0741,touch_2192,2026-07-11T19:44:00,paid_social,camp_001
acct_0742,touch_2193,2026-08-14T10:07:00,paid_search,camp_005
acct_0742,touch_2194,2026-08-30T06:41:00,paid_social,camp_003
acct_0742,touch_2195,2026-08-28T08:54:00,paid_search,camp_003
acct_0742,touch_2196,2026-07-03T16:19:00,developer_sponsorship,camp_018
acct_0742,touch_2197,2026-07-09T13:42:00,paid_search,camp_008
acct_0743,touch_2198,2026-06-23T16:57:00,developer_sponsorship,camp_018
acct_0743,touch_2199,2026-08-13T04:36:00,community_events,camp_011
acct_0743,touch_2200,2026-08-23T11:38:00,organic_direct,camp_017
acct_0744,touch_2201,2026-09-14T03:42:00,paid_search,camp_008
acct_0744,touch_2202,2026-06-22T06:09:00,developer_sponsorship,camp_007
acct_0745,touch_2203,2026-09-03T17:13:00,organic_direct,camp_012
acct_0745,touch_2204,2026-07-23T04:46:00,organic_direct,camp_014
acct_0746,touch_2205,2026-08-27T08:16:00,community_events,camp_006
acct_0747,touch_2206,2026-08-15T02:16:00,community_events,camp_005
acct_0747,touch_2207,2026-08-25T06:04:00,developer_sponsorship,camp_007
acct_0747,touch_2208,2026-08-04T18:42:00,organic_direct,camp_020
acct_0747,touch_2209,2026-07-08T13:52:00,paid_social,camp_011
acct_0748,touch_2210,2026-08-05T00:38:00,paid_social,camp_003
acct_0748,touch_2211,2026-07-22T03:34:00,paid_search,camp_018
acct_0748,touch_2212,2026-08-09T02:21:00,paid_search,camp_012
acct_0748,touch_2213,2026-07-30T08:09:00,paid_social,camp_009
acct_0749,touch_2214,2026-06-30T12:14:00,community_events,camp_004
acct_0750,touch_2215,2026-07-10T16:46:00,developer_sponsorship,camp_019
acct_0751,touch_2216,2026-06-30T16:22:00,organic_direct,camp_010
acct_0751,touch_2217,2026-08-27T08:38:00,paid_search,camp_002
